% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4118 +3.048520075e+02 +3.048520075e+02 +3.917220075e+02 +3.917220075e+02 +2.8570e+00 +1.8615e+00 +1.4456e+00 -1.8466e-01 -2.3489e+00 -2.0212e+00 -2.1890e+00 -4.5256e+00 -2.0181e+00 +4.6511e+00 +3.0221e+00 -1.2558e+00 -4.3175e+00 -1.8217e+00 -3.4998e+00 +1.9559e+00 -4.6768e+00 -3.4398e+00 +8.7869e-01 -2.7711e+00
11098 +1.642857390e+02 +1.642857390e+02 +2.511557390e+02 +2.511557390e+02 -2.9902e+00 +9.4350e-01 -2.1432e+00 -4.4862e-01 +2.8251e+00 -1.4548e+00 +1.4191e-01 +2.0473e+00 -2.9365e+00 +4.2106e+00 +1.8070e+00 -1.9658e+00 -2.9475e-01 -1.4236e+00 -2.7280e+00 +4.4796e+00 -2.8674e+00 -7.9406e-01 +1.7760e+00 +1.7190e+00
348953 +1.484946181e+02 +1.484946181e+02 +2.353646181e+02 +2.353646181e+02 +9.8711e-01 +2.5313e+00 -2.5163e+00 -6.7793e-01 -1.8111e+00 -4.2498e+00 -1.4083e+00 -2.4359e-01 -1.8784e+00 +4.2917e+00 -6.6791e-01 +2.7219e-01 -9.6476e-01 -3.7316e+00 -4.0551e+00 +2.8483e+00 -3.4458e+00 -1.9911e+00 +1.7486e+00 -4.0922e-01
2419005 +1.324961458e+02 +1.324961458e+02 +2.193661458e+02 +2.193661458e+02 +3.1163e+00 +1.8908e+00 -4.0646e+00 +9.2858e-02 +2.8579e+00 -7.2192e-01 -4.7122e+00 -3.1566e+00 -4.5028e+00 +3.6063e+00 -1.6524e+00 -2.1291e+00 -2.1544e+00 -2.4632e+00 -6.5472e-01 -1.5894e+00 -4.9781e+00 -1.9319e+00 +4.0944e+00 -3.0969e-01
5436964 +9.402398033e+01 +9.402398033e+01 +1.808939803e+02 +1.808939803e+02 +2.1585e+00 +2.5414e+00 -3.6542e+00 -6.5032e-01 -2.5575e+00 -2.8145e+00 -1.6312e+00 -4.1360e+00 -2.4431e+00 +4.4739e+00 -4.7870e-01 +2.0438e+00 -2.9703e+00 -6.2624e-01 -3.5038e+00 +3.5524e+00 -4.2442e+00 -4.0391e+00 +1.1034e-01 +1.6678e-01
82510683 +9.246134708e+01 +9.246134708e+01 +1.793313471e+02 +1.793313471e+02 -4.5587e+00 -3.6755e-01 -2.3304e+00 -1.6264e+00 +2.5699e-02 -3.8582e+00 -1.5898e+00 -6.9653e-01 +3.4302e+00 +4.2731e+00 -1.1139e+00 +1.1897e-01 -2.1212e+00 +5.8868e-01 -2.0795e+00 +7.5698e-01 -3.8907e+00 -3.9753e+00 +4.4953e+00 +3.4507e+00
197569026 +8.904280596e+01 +8.904280596e+01 +1.759128060e+02 +1.759128060e+02 -4.7543e+00 +2.0441e+00 -2.0740e+00 -5.7694e-01 +1.5260e+00 -1.6225e+00 -4.5723e+00 -1.5847e+00 -2.2703e+00 +3.0326e+00 +5.6894e-01 +1.8611e+00 -2.8445e+00 -3.2417e+00 +2.8198e+00 +9.8772e-01 -4.2233e+00 -4.8162e+00 +3.6101e+00 +4.1057e+00
% function evaluation | noise-free fitness - Fopt (-5.791000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.646160053e+03 +1.646160053e+03 +1.588250053e+03 +1.588250053e+03 -3.0922e+00 -9.4702e-01 -7.5408e-01 +4.4345e+00 -2.0730e-02 +2.3889e+00 -1.3251e+00 -6.4043e-01 -3.9724e+00 +1.7473e-01 -6.0031e-02 -4.5646e+00 +2.6404e+00 -4.6766e+00 -9.9734e-01 +3.9280e+00 +3.0062e+00 +2.2255e+00 -3.0413e+00 +4.6163e+00
6 +1.250713311e+03 +1.250713311e+03 +1.192803311e+03 +1.192803311e+03 +4.1798e+00 +3.2845e+00 +3.6681e+00 -4.9410e+00 +4.0685e+00 +2.8652e-01 -4.9966e-01 +2.4506e+00 +8.3329e-01 -1.4056e+00 +9.3174e-01 +7.3425e-01 +1.3674e+00 +7.4818e-01 +4.4022e+00 +1.4891e+00 -4.0781e+00 -1.0530e+00 -3.2610e+00 -9.6980e-01
9 +9.671910284e+02 +9.671910284e+02 +9.092810284e+02 +9.092810284e+02 +7.3319e-01 +2.7027e+00 +1.6343e+00 +3.2369e+00 +1.1489e+00 +2.6051e-02 -3.9983e+00 +7.2723e-01 +5.6148e-01 -1.3799e-01 -2.8408e-01 -4.0956e-01 -4.2093e+00 -4.6565e+00 +1.2617e+00 +1.6705e+00 -1.2028e-01 -4.2582e+00 +3.2158e+00 -4.7495e+00
20 +6.435517205e+02 +6.435517205e+02 +5.856417205e+02 +5.856417205e+02 -9.0745e-03 -2.0594e+00 +3.8763e-01 +3.1666e+00 -2.9132e+00 +1.2578e+00 +2.2810e+00 -4.6488e+00 -1.4859e+00 +1.4304e-01 +3.3690e+00 +3.9660e+00 -3.3037e+00 +2.3550e+00 -2.0835e+00 +4.6839e+00 +9.9603e-01 +1.4555e+00 +3.7593e+00 -3.8169e+00
396 +5.118543538e+02 +5.118543538e+02 +4.539443538e+02 +4.539443538e+02 +2.5250e+00 +2.5147e+00 +4.7973e+00 +2.4751e+00 +4.0372e+00 -7.5893e-01 -4.4034e+00 +2.4942e-01 -2.7050e+00 +1.0963e+00 -1.4624e+00 +3.1106e+00 -1.4692e+00 -2.7104e+00 +6.1328e-01 +3.5361e+00 -9.3186e-01 +1.7383e+00 -2.3244e+00 -2.2006e+00
574 +3.181516092e+02 +3.181516092e+02 +2.602416092e+02 +2.602416092e+02 +2.7349e+00 -2.9880e+00 -8.3575e-01 +2.7897e+00 +2.4896e+00 +1.4985e+00 -8.7054e-01 -4.0817e+00 +4.8283e+00 +3.0381e+00 -2.9322e+00 +1.2964e+00 +3.5214e-01 +3.1938e-01 -2.7461e-01 +3.1321e+00 +2.9737e+00 +1.1147e+00 +4.7683e+00 -1.1504e+00
14146 +3.127206777e+02 +3.127206777e+02 +2.548106777e+02 +2.548106777e+02 +1.1346e+00 +2.5868e+00 +3.8652e+00 +2.2431e+00 +4.7351e+00 +3.0135e+00 +2.7986e+00 +2.4431e-01 -5.0522e-01 -1.3278e+00 -4.5316e+00 -5.0461e-01 +3.0528e+00 -1.5029e+00 -6.0023e-01 -1.8605e+00 -2.6562e+00 +2.4081e+00 +1.7166e+00 -1.7925e+00
30775 +2.171808444e+02 +2.171808444e+02 +1.592708444e+02 +1.592708444e+02 +1.4124e+00 -1.6191e+00 +6.5278e-02 +2.4261e+00 -2.3223e-02 +1.3320e+00 -9.5470e-02 -4.5347e+00 +3.0605e+00 +7.9670e-01 -1.0836e+00 +1.8074e+00 -5.1061e-01 -2.9198e+00 +4.4508e+00 -1.2808e+00 +2.1133e+00 -3.2043e+00 +2.7529e+00 -3.7008e+00
172935 +1.943163238e+02 +1.943163238e+02 +1.364063238e+02 +1.364063238e+02 +4.4243e+00 +3.1903e+00 +8.5851e-01 +1.2318e+00 +4.4774e+00 +3.6991e-01 -2.3664e+00 -3.9297e+00 -3.2549e+00 +2.5553e-01 -3.0589e+00 +3.4670e+00 +2.5401e+00 -3.3694e-01 -1.6175e+00 +3.3602e+00 +2.5296e+00 +3.3425e+00 -2.2629e+00 -3.1503e+00
512225 +1.715895917e+02 +1.715895917e+02 +1.136795917e+02 +1.136795917e+02 +4.1253e+00 +1.8986e+00 +2.4834e+00 +2.3087e+00 +4.0176e+00 +2.0956e+00 -2.0114e+00 -4.4404e+00 -1.1950e+00 +8.0971e-01 -4.3637e+00 +3.1153e+00 +3.5079e+00 +2.8442e+00 +8.7301e-01 -1.5881e+00 -3.8117e+00 +7.1965e-01 +1.4442e+00 -4.1669e+00
1443468 +1.384381324e+02 +1.384381324e+02 +8.052813237e+01 +8.052813237e+01 +4.1300e+00 -2.7430e+00 -6.1719e-01 +4.4614e+00 +2.5287e+00 -2.7853e+00 -8.6988e-01 -4.4570e+00 +3.8713e+00 -2.8662e-01 -1.2849e+00 +2.2487e+00 +2.3967e+00 -2.8248e+00 +4.7135e+00 +3.2976e+00 +3.5792e+00 -3.6959e+00 +4.1436e+00 +7.5993e-01
9514735 +1.175742657e+02 +1.175742657e+02 +5.966426573e+01 +5.966426573e+01 +3.8110e+00 -3.0822e-01 +3.3969e+00 +2.2866e+00 +4.3591e+00 +2.0761e+00 -3.4798e+00 -2.4852e+00 -6.6302e-01 +1.0069e+00 -3.3883e+00 +7.6079e-01 -6.0948e-01 +9.0566e-01 +2.1759e+00 +2.2542e+00 -5.5612e-01 +1.4846e+00 +7.9968e-01 -3.5085e+00
68266054 +1.138062500e+02 +1.138062500e+02 +5.589624999e+01 +5.589624999e+01 +1.6084e+00 +5.8712e-01 +1.0055e+00 +3.5865e+00 +2.8319e+00 -2.2739e-01 -1.7718e+00 -3.6978e+00 +2.5935e+00 +1.0420e+00 -2.4577e+00 +2.1910e+00 +5.1339e-01 -2.1211e+00 +2.0743e+00 +8.2058e-01 +3.8448e+00 +1.6668e-01 +2.1632e+00 -2.1508e-01
79161229 +1.015616937e+02 +1.015616937e+02 +4.365169372e+01 +4.365169372e+01 +3.9700e+00 +1.9128e+00 +2.5479e+00 -5.9274e-02 +3.5536e+00 +2.6900e-01 -9.5817e-02 -4.1308e+00 -2.0230e+00 -1.9343e-01 -3.6148e+00 +2.1829e+00 +4.3201e+00 +2.6332e+00 +1.6106e+00 +1.0999e+00 -1.8722e+00 +1.5581e-01 +2.9467e+00 -1.5827e+00
157217664 +9.713487987e+01 +9.713487987e+01 +3.922487987e+01 +3.922487987e+01 +4.8358e+00 +2.2354e-01 +2.4337e-01 +2.6506e+00 +1.7329e+00 +1.6157e+00 -1.0585e+00 -2.0121e+00 -3.1093e+00 +2.6334e+00 -3.6414e+00 +3.5373e+00 -9.7838e-01 -1.5383e+00 +1.8772e+00 +4.8790e+00 +2.1578e+00 +2.5805e-01 -2.9149e+00 -3.8901e+00
% function evaluation | noise-free fitness - Fopt (1.027500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.469020028e+03 +2.469020028e+03 +2.571770028e+03 +2.571770028e+03 -1.1646e+00 +6.1809e-01 -4.4922e+00 -4.0664e+00 -1.4982e+00 -3.0901e+00 +2.7544e+00 +6.1167e-01 +1.6742e-01 +3.3923e-02 -1.7173e+00 -9.5285e-01 -2.2474e+00 -2.4639e+00 +3.7792e+00 -4.7130e+00 -2.5378e+00 +1.7806e+00 -1.2588e+00 +2.4743e+00
4 +1.387959952e+03 +1.387959952e+03 +1.490709952e+03 +1.490709952e+03 +4.0835e+00 +5.7918e-01 +3.9129e+00 +3.9832e+00 -3.1934e+00 -2.6783e+00 +1.1383e+00 +7.7385e-01 +5.5357e-01 +2.5985e+00 -4.6577e-01 +1.0267e+00 +4.0329e+00 -1.6225e+00 +2.5456e+00 +1.4603e+00 -2.3807e+00 +5.7907e-01 +1.8811e+00 +3.8144e+00
12 +1.085176062e+03 +1.085176062e+03 +1.187926062e+03 +1.187926062e+03 +4.3638e+00 -3.1995e+00 -3.7598e-01 +1.5256e+00 +5.8089e-01 -3.9821e+00 -4.7965e+00 -2.1765e+00 -2.3373e+00 +4.5794e-01 +1.8248e+00 +1.6396e+00 +4.7243e+00 -4.9698e-01 +3.7688e+00 -3.4740e+00 -8.1592e-01 +1.4415e+00 +2.5463e+00 +2.5014e+00
20 +1.034178598e+03 +1.034178598e+03 +1.136928598e+03 +1.136928598e+03 -4.9825e+00 +1.3665e+00 +2.7539e+00 -3.0138e-01 -7.4173e-01 -2.7316e+00 +1.6039e+00 +4.3915e+00 -1.2130e+00 +4.7179e-02 +4.4814e+00 -1.8294e-01 +4.6543e+00 -2.3962e+00 -1.0113e+00 +2.2533e+00 -5.8296e-01 +4.9634e+00 -3.1427e+00 -2.4308e+00
26 +9.205769884e+02 +9.205769884e+02 +1.023326988e+03 +1.023326988e+03 +1.8977e+00 -4.2854e+00 +4.9820e+00 -1.5472e+00 -3.2279e-02 +2.1115e+00 +6.1393e-01 -4.8580e-01 -6.7532e-01 -1.5606e+00 -7.3882e-01 -2.0934e+00 +2.8520e+00 -2.9848e+00 +2.2870e-02 -2.6001e+00 -4.0449e+00 +1.9325e+00 -2.3267e+00 -2.4675e+00
49 +8.334956772e+02 +8.334956772e+02 +9.362456772e+02 +9.362456772e+02 +4.5194e-01 +1.4394e+00 -6.9498e-01 -4.3562e+00 +7.5620e-01 +5.0948e-01 +1.3531e+00 -2.3194e+00 +4.3068e+00 +8.1417e-01 -3.4526e+00 -1.8958e+00 +3.8179e+00 +3.2108e+00 +1.2448e+00 +8.8500e-01 -2.2314e+00 +2.7392e+00 -2.1714e+00 -8.4902e-01
97 +6.130810676e+02 +6.130810676e+02 +7.158310676e+02 +7.158310676e+02 -1.7788e+00 -3.7387e+00 +1.0322e+00 -2.8167e+00 +3.7039e+00 -3.3776e+00 +3.3368e+00 +4.3734e+00 +1.4987e+00 -1.4103e+00 +2.2000e+00 -1.3557e+00 +4.1659e+00 -3.1001e+00 +5.9167e-01 -8.1325e-01 -4.1404e+00 -3.7604e+00 +1.0018e+00 -2.1516e+00
127 +5.324655998e+02 +5.324655998e+02 +6.352155998e+02 +6.352155998e+02 -3.0778e+00 -1.4825e+00 +3.9417e+00 +2.1360e+00 -4.2114e+00 -1.1439e+00 -3.4180e+00 +4.5602e+00 +1.4743e+00 +4.9033e+00 -4.6463e-01 -8.8218e-01 +4.8332e+00 -4.9239e+00 -9.7699e-01 -2.3928e+00 -2.1784e+00 +1.0112e+00 +2.8269e+00 -8.8614e-01
364 +5.213282524e+02 +5.213282524e+02 +6.240782524e+02 +6.240782524e+02 -3.0191e+00 -3.4100e+00 +4.4779e-01 -1.2836e+00 -1.2652e+00 -3.7726e+00 +4.2413e-01 -1.9506e+00 +2.5709e+00 +3.0498e+00 -3.0470e+00 -3.6931e+00 +3.8576e+00 +2.2053e+00 -2.6768e+00 -4.3656e+00 -4.5172e+00 -1.7632e+00 -2.8548e+00 +3.4142e-01
1162 +4.458826815e+02 +4.458826815e+02 +5.486326815e+02 +5.486326815e+02 -3.1455e+00 -1.8214e+00 +3.8555e+00 -1.2929e+00 +1.0598e+00 -1.9944e+00 -2.2971e+00 -2.1604e+00 -7.7273e-01 -1.3283e+00 +1.5464e+00 -3.4154e-01 +3.8430e+00 +3.4845e+00 +2.3232e+00 +4.5731e+00 -1.3839e+00 +4.6952e+00 -1.5716e+00 +2.6268e+00
4195 +4.346922016e+02 +4.346922016e+02 +5.374422016e+02 +5.374422016e+02 -1.6349e+00 -4.2853e+00 +3.2449e+00 -2.0674e+00 +8.3423e-01 +3.0665e+00 -4.9073e+00 -2.0317e+00 +7.4561e-02 -1.3528e+00 +2.2773e-01 -3.3982e+00 -1.2429e-01 +3.0197e+00 -3.6965e+00 +2.8937e+00 +1.5288e-01 +3.3945e-01 -2.2625e+00 +6.7682e-01
5075 +3.654528518e+02 +3.654528518e+02 +4.682028518e+02 +4.682028518e+02 -3.1289e+00 -2.0638e+00 +1.4331e-01 -2.8057e+00 +4.0071e+00 -9.9588e-01 +3.0631e+00 +1.8256e-01 +4.0496e+00 +1.2781e+00 -1.9968e-01 -2.3180e-01 -3.8569e-01 -2.5104e+00 +2.3262e+00 +2.3363e+00 +3.2773e+00 +1.1311e+00 +1.9190e+00 -3.9074e+00
16648 +3.195723486e+02 +3.195723486e+02 +4.223223486e+02 +4.223223486e+02 -1.6046e+00 -1.9358e+00 +1.9733e+00 -2.3543e+00 +3.7571e+00 -4.0134e-01 -2.7918e+00 -3.7614e+00 +2.3355e+00 -1.2070e+00 +1.5301e+00 -3.8787e+00 -1.4645e+00 -1.8156e+00 +3.4570e+00 +1.9647e+00 +3.3642e+00 +4.2013e+00 +7.0816e-01 +1.1160e+00
19816 +1.910762280e+02 +1.910762280e+02 +2.938262280e+02 +2.938262280e+02 -4.2613e+00 -2.2578e+00 +1.8771e+00 +9.4578e-01 +4.4720e+00 -8.0446e-01 -3.8692e+00 -3.3912e+00 +1.3413e+00 +2.9765e+00 +7.0789e-01 -1.5232e+00 -2.1006e+00 -2.1608e+00 +1.4001e+00 +4.4650e+00 +2.2198e+00 -5.7807e-01 +2.6788e-01 +5.8335e-01
675197 +1.429505245e+02 +1.429505245e+02 +2.457005245e+02 +2.457005245e+02 -2.4553e+00 -3.8366e+00 +1.3930e+00 +5.2813e-01 +4.8054e+00 -3.4236e+00 -3.8619e+00 -1.1319e+00 +1.1709e+00 +2.6650e+00 +4.3775e+00 -2.9112e+00 +2.6446e+00 -3.3731e+00 -5.7212e-01 +1.4688e-01 +3.6697e+00 -1.1361e+00 +1.7860e+00 -5.1994e-01
1865819 +1.016720082e+02 +1.016720082e+02 +2.044220082e+02 +2.044220082e+02 -3.6994e+00 -1.6694e+00 +4.0945e-01 -1.4665e+00 +2.8519e+00 -3.0081e+00 -3.4957e+00 -1.1139e+00 +1.3672e+00 +2.0722e+00 +3.7335e+00 -1.6540e+00 +4.2017e+00 -5.3101e-01 -3.5719e+00 +1.5213e+00 +3.8589e+00 +4.1734e+00 +9.7745e-01 -2.0673e+00
24250185 +7.846517897e+01 +7.846517897e+01 +1.812151790e+02 +1.812151790e+02 -2.9144e+00 -4.5448e+00 +1.1473e+00 -4.3209e+00 +1.4450e+00 -1.9297e+00 -5.2223e-01 +8.7140e-01 +2.3130e+00 -8.9594e-01 +1.6201e+00 -4.8664e+00 +3.1729e+00 -3.2921e+00 -3.4404e+00 +1.7363e+00 +2.6309e+00 +4.6060e+00 +7.4380e-01 -2.3923e+00
% function evaluation | noise-free fitness - Fopt (-1.175400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.380769570e+03 +4.380769570e+03 +4.263229570e+03 +4.263229570e+03 +4.2672e+00 +1.0092e+00 -3.0858e+00 +2.1810e+00 +2.0689e+00 +4.0140e+00 -4.4378e+00 +2.0725e-02 +6.7156e-02 -3.8680e+00 -6.8045e-01 -4.4512e+00 +2.0050e+00 +2.1209e+00 +2.4630e-01 +3.1404e+00 -4.8558e+00 -4.7729e-01 -4.8109e-02 -1.9673e-01
3 +3.411879694e+03 +3.411879694e+03 +3.294339694e+03 +3.294339694e+03 -1.2282e+00 +1.9208e+00 +3.2767e+00 +2.4171e+00 +2.6766e+00 -4.3267e+00 +4.5165e+00 -2.9232e+00 -3.3210e+00 -1.2999e+00 -2.3840e+00 -1.6048e+00 -4.2061e-01 -3.5771e+00 -2.7669e-01 +3.4950e+00 -2.8186e+00 -3.4313e+00 -3.8242e+00 +1.0004e+00
4 +2.576985242e+03 +2.576985242e+03 +2.459445242e+03 +2.459445242e+03 -2.9433e+00 -9.0384e-01 +1.0032e+00 -8.5642e-01 +1.0969e+00 -4.8336e+00 +2.5761e-01 -4.7575e+00 +3.5674e+00 -1.3760e+00 +7.6554e-01 +1.6033e+00 -4.8717e+00 -2.0341e+00 -4.3829e+00 -3.0839e+00 +1.5648e+00 +2.7386e+00 +3.3559e+00 +3.8005e+00
5 +1.796094307e+03 +1.796094307e+03 +1.678554307e+03 +1.678554307e+03 +3.4174e+00 +4.4754e-01 -1.6659e+00 -2.9665e+00 -2.8672e+00 +4.8597e+00 -2.0249e+00 -4.5006e+00 +3.9491e+00 +4.0707e+00 -3.4910e-01 +4.5987e+00 +2.7775e+00 +3.2710e+00 +1.4546e+00 -1.3760e+00 +4.5997e+00 +3.0194e+00 -1.8143e+00 -6.6444e-02
13 +9.987601576e+02 +9.987601576e+02 +8.812201576e+02 +8.812201576e+02 -1.5545e+00 -4.7827e+00 +3.2888e+00 -4.7499e+00 +2.0608e+00 -2.7944e+00 -2.4915e+00 -1.9512e+00 +4.8143e+00 -7.6713e-01 -2.4797e+00 +4.1478e+00 +1.2265e-01 -8.4253e-01 +1.4684e+00 +2.4519e+00 +2.4893e+00 -1.8795e+00 -9.8634e-01 +4.4526e-01
39 +7.452061696e+02 +7.452061696e+02 +6.276661696e+02 +6.276661696e+02 +1.5290e+00 -5.0894e-01 +2.7427e+00 -1.4210e+00 -1.9726e+00 +3.6720e+00 +2.9924e+00 -2.5085e-01 -3.2553e+00 -4.8157e+00 -2.1511e+00 +2.9453e+00 -1.8022e+00 -1.0219e+00 +4.8984e-01 +1.8449e-02 -1.7965e+00 +4.8378e-01 +4.0063e+00 +2.8579e-01
258 +7.334226859e+02 +7.334226859e+02 +6.158826859e+02 +6.158826859e+02 -6.1787e-01 +2.1760e+00 +7.8008e-01 -3.0985e+00 +1.6248e+00 +4.2141e+00 +3.5420e+00 -9.0245e-01 -1.1564e-02 -4.6442e+00 -2.9448e+00 -6.4403e-01 -3.1569e+00 +1.0435e+00 -6.4625e-01 +2.5614e+00 +4.7986e+00 -1.2465e+00 -5.3660e-01 +3.8796e+00
294 +5.530051741e+02 +5.530051741e+02 +4.354651741e+02 +4.354651741e+02 -1.1256e-01 -3.4868e+00 +3.9633e-01 -3.1385e+00 -3.6372e+00 +6.1159e-01 +2.1911e-01 +1.1930e+00 +2.1937e+00 -1.9866e+00 -3.1301e+00 +3.6031e+00 +7.4443e-01 -1.1766e+00 -4.2030e+00 +1.9639e+00 +3.8957e-01 -1.4677e+00 +1.7760e+00 +1.6122e+00
295 +4.310557746e+02 +4.310557746e+02 +3.135157746e+02 +3.135157746e+02 +1.9261e+00 +8.1588e-01 +2.8948e+00 -4.1722e+00 +1.2893e+00 +1.5451e+00 +2.2975e+00 -2.4697e+00 -2.9146e-01 -1.0794e+00 -2.7717e+00 +3.4268e+00 +2.4006e+00 -3.6890e+00 -2.8098e+00 +4.8973e+00 -9.9063e-01 -2.8253e+00 +3.9772e+00 +4.1959e+00
2619 +3.721960474e+02 +3.721960474e+02 +2.546560474e+02 +2.546560474e+02 -4.4576e-01 -5.3283e-02 +3.2554e+00 -2.1615e+00 -3.3358e+00 -3.0376e+00 +3.0695e+00 +4.8156e+00 +2.8641e+00 -3.6329e+00 -4.5555e+00 +3.5892e+00 -1.9762e+00 -2.3007e+00 -1.3810e+00 +1.9205e+00 +1.4373e+00 -4.5188e+00 +1.9472e+00 +1.3424e+00
14609 +3.648911355e+02 +3.648911355e+02 +2.473511355e+02 +2.473511355e+02 +6.8985e-01 -2.6706e+00 +2.6657e+00 -2.3224e+00 -5.8569e-01 -1.7379e+00 +3.2709e+00 +4.3636e-01 +8.0894e-02 -4.5787e+00 -3.2561e+00 +2.8162e+00 +2.8326e+00 -3.8068e+00 -2.8291e+00 -3.7113e+00 +3.1553e+00 +1.4810e+00 +1.7660e+00 +4.6638e+00
15883 +3.173541694e+02 +3.173541694e+02 +1.998141694e+02 +1.998141694e+02 -4.4646e+00 -1.1986e-01 -1.8488e+00 -4.9772e+00 -4.6673e+00 +6.8121e-01 +2.2804e+00 +4.9949e+00 +2.2593e+00 -4.0367e+00 -1.0729e+00 +3.4306e+00 +3.6585e+00 +3.1334e+00 -6.4122e-01 +1.4532e-01 +2.0138e+00 -3.9514e+00 +2.7292e+00 +2.0725e+00
50783 +3.147777194e+02 +3.147777194e+02 +1.972377194e+02 +1.972377194e+02 -2.6331e+00 -3.9923e+00 +3.2844e+00 -2.3815e+00 +4.1329e+00 +3.4080e+00 -3.4203e+00 -3.1953e-01 +1.7511e+00 -1.8424e+00 -3.6892e+00 -2.6410e+00 +3.4766e+00 +4.2325e+00 +3.0304e+00 -1.7475e+00 -1.9622e+00 -2.4209e+00 +3.9121e+00 +1.5819e+00
60084 +2.360140628e+02 +2.360140628e+02 +1.184740628e+02 +1.184740628e+02 -5.1666e-01 +1.1774e+00 -3.2636e-01 -3.6220e+00 -2.8685e+00 -1.2630e+00 +2.8834e+00 +4.7421e+00 +4.1649e+00 -4.3813e+00 -2.9058e+00 +1.5253e+00 +8.5877e-01 +1.5613e+00 +4.6319e+00 +7.3065e-01 +4.2871e+00 +2.0274e-01 +4.9056e+00 +2.3695e+00
229688 +2.192426645e+02 +2.192426645e+02 +1.017026645e+02 +1.017026645e+02 -1.1179e+00 -1.3031e+00 +4.5284e+00 -4.7989e+00 +2.0661e-01 +3.9401e+00 +8.0317e-01 +4.1094e+00 +3.8935e+00 -4.8204e+00 -1.2025e-01 -1.9466e+00 +4.9982e+00 -5.1977e-01 -2.7592e+00 -1.9891e+00 +2.7683e+00 -3.1694e+00 +1.1704e-01 +4.9195e+00
1076826 +2.092171272e+02 +2.092171272e+02 +9.167712719e+01 +9.167712719e+01 -9.9748e-02 +2.3905e-01 -1.4463e+00 -4.8865e+00 -1.9623e+00 +6.1818e-01 +2.4999e+00 +3.2628e-02 +2.8747e+00 -3.8041e+00 -2.4774e+00 +4.9794e+00 +2.1955e+00 +3.6531e+00 -1.1660e+00 -1.2648e+00 +4.0305e+00 -3.9642e+00 +2.2792e+00 +1.1826e+00
1641639 +1.783773732e+02 +1.783773732e+02 +6.083737324e+01 +6.083737324e+01 -1.6264e+00 -6.2113e-01 +3.9159e+00 -3.9804e+00 +4.0321e+00 +2.4679e+00 +3.3438e+00 +6.7852e-01 +3.1120e+00 -3.1899e+00 -1.0061e+00 +8.1336e-01 +1.3712e+00 -1.7377e+00 +4.5336e-01 +3.7885e+00 +1.9542e+00 -4.6578e+00 +4.5569e+00 +1.5371e+00
5718704 +1.594928400e+02 +1.594928400e+02 +4.195283997e+01 +4.195283997e+01 -3.4273e+00 -8.5268e-01 +8.2352e-01 -3.2841e+00 +3.0476e+00 +2.9853e+00 +3.3108e+00 +1.8353e+00 -1.5505e+00 -3.7914e+00 -3.2355e+00 +4.9475e-01 +3.7105e+00 +1.6983e+00 +4.5974e+00 -2.4585e+00 +1.7796e+00 -4.8946e+00 +2.9517e+00 +1.8547e+00
7643375 +1.417382757e+02 +1.417382757e+02 +2.419827572e+01 +2.419827572e+01 -3.0405e+00 -2.5219e+00 +3.1530e+00 -2.1305e+00 +5.1952e-02 +1.1674e-01 +4.7726e+00 +4.3897e+00 +2.8371e+00 -4.1252e+00 -4.4301e+00 -7.9598e-01 +1.0841e+00 -5.4897e-01 +1.5549e+00 -3.4069e+00 +1.6519e+00 -3.2932e+00 +3.4327e+00 +3.4495e+00
16971765 +1.327957838e+02 +1.327957838e+02 +1.525578383e+01 +1.525578383e+01 -3.4050e+00 -1.0821e+00 -8.5382e-01 -2.2509e+00 -1.2079e+00 +1.8940e+00 +1.5418e-01 +3.9089e+00 +1.8794e+00 -4.4676e+00 -4.6486e+00 +3.3493e+00 -7.1709e-01 +4.2888e+00 +4.0556e+00 -4.8442e+00 +3.7287e+00 -4.3537e+00 -2.3054e-01 +3.5532e+00
21041087 +1.189763241e+02 +1.189763241e+02 +1.436324150e+00 +1.436324150e+00 -2.6311e+00 -7.1761e-01 +3.7065e+00 -3.2893e+00 +3.5763e+00 +1.8073e+00 +3.4921e+00 -1.2656e+00 +1.4811e+00 -4.3583e+00 -1.6624e+00 -1.6353e-01 +3.9147e+00 -2.0770e-02 -1.7779e+00 -4.0972e+00 +2.3601e+00 -3.4340e+00 +3.9704e+00 +3.3064e+00
26198185 +1.148800960e+02 +1.148800960e+02 -2.659904005e+00 -2.659904005e+00 +1.0108e+00 -9.9180e-01 +2.1590e+00 -3.3396e+00 -9.4263e-01 -1.0538e+00 +3.1687e+00 -3.6769e-01 +1.0936e+00 -4.4337e+00 -3.2140e+00 +3.3326e+00 +4.5094e+00 -9.6854e-01 -3.8855e-01 -2.3713e+00 +2.5533e+00 -3.5019e-01 +1.7348e-01 +3.4622e+00
