% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
74441101 +8.441950899e+00 +8.441950899e+00 +7.357195090e+01 +7.357195090e+01 +3.1417e+00 -3.5713e-01 -9.6067e-01 -6.8175e-01 -1.2716e+00 +1.1670e+00 -4.9904e+00 +3.0613e+00 -9.4608e-01 -3.7214e-01 +4.0221e-01 +3.1065e+00 +1.5500e+00 -2.8982e+00 -3.2814e+00 -3.6322e+00 +1.0755e+00 -2.1713e+00 -2.0427e+00 -4.5603e+00
175740550 +7.564425474e+00 +7.564425474e+00 +7.269442547e+01 +7.269442547e+01 +4.9818e+00 -1.0113e+00 +1.4419e+00 +3.8250e+00 -1.6599e+00 +4.9630e+00 +8.7768e-01 +1.6789e+00 +3.2485e+00 +2.6179e+00 -4.0225e+00 -1.4354e-01 +1.4690e+00 -6.8118e-01 -3.6492e+00 -2.6015e+00 -2.7454e+00 +3.9728e+00 -4.2328e+00 -4.5410e+00
% function evaluation | noise-free fitness - Fopt (-5.469000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.909235742e+01 +9.909235742e+01 +4.440235742e+01 +4.440235742e+01 -2.6250e+00 +4.8373e+00 -3.5054e+00 -1.6939e+00 -2.8252e+00 +3.6699e+00 +2.6331e+00 +1.6745e+00 +4.4272e+00 -3.2175e+00 +1.5748e+00 -4.2109e-01 +4.6386e+00 -4.8196e+00 -2.4218e+00 -4.6831e+00 +4.1216e+00 +3.4002e-01 +4.6963e+00 -2.3180e+00
2 +6.641783254e+01 +6.641783254e+01 +1.172783254e+01 +1.172783254e+01 +1.2390e-01 +2.2226e+00 -4.5936e+00 -1.0861e+00 -9.8899e-02 -5.4851e-01 -1.7119e+00 +2.0416e+00 +2.4666e+00 -3.0813e+00 -4.2811e-01 -1.2781e+00 -2.7758e+00 +4.6385e+00 -2.3727e+00 +3.9831e+00 -3.2976e+00 +1.8125e+00 -4.0649e+00 +1.1099e-01
6 +5.456447597e+01 +5.456447597e+01 -1.255240258e-01 -1.255240258e-01 -8.6949e-01 -1.4172e+00 -3.0889e+00 -3.2135e+00 +3.0090e+00 -2.7819e+00 +3.6045e+00 +1.2540e+00 +4.5551e+00 -3.5551e+00 +2.3035e+00 +2.0734e+00 +3.3438e+00 +2.4234e+00 -3.5421e+00 -3.1957e-01 -1.6750e+00 -2.7978e+00 -4.5512e+00 -1.3741e-01
15 +3.567823373e+01 +3.567823373e+01 -1.901176627e+01 -1.901176627e+01 -3.0725e+00 +1.8134e+00 -1.9060e+00 -2.7090e+00 +2.6737e+00 +1.6447e+00 -3.8903e+00 +2.0695e+00 -3.4827e+00 +4.9380e+00 -1.5545e+00 -2.4810e+00 -2.1842e+00 +4.1577e+00 +4.6687e-01 +2.5350e+00 -2.3503e+00 +1.6259e+00 -1.4146e-01 +2.9957e+00
135 +3.379043787e+01 +3.379043787e+01 -2.089956213e+01 -2.089956213e+01 -4.2237e+00 +3.6875e-01 +2.0865e-01 +6.5456e-02 +1.3221e+00 -2.6416e+00 +3.7586e+00 +3.0425e+00 -6.5842e-01 +3.5501e+00 -7.3355e-01 +3.5878e+00 +1.1266e+00 +1.9663e+00 -2.6997e-01 -4.6723e+00 -1.7857e+00 -4.2222e+00 +1.2265e+00 +4.6695e+00
228 +3.262986616e+01 +3.262986616e+01 -2.206013384e+01 -2.206013384e+01 -4.4863e+00 -7.7738e-01 +4.3805e+00 +3.0646e+00 -2.7424e+00 +4.2960e+00 +2.4847e+00 +1.6525e+00 -4.3919e+00 -2.7869e+00 +4.2952e+00 -2.7375e+00 -3.2667e+00 -1.1992e+00 -4.6540e+00 -4.5407e+00 +1.4819e+00 +3.8055e+00 +1.6415e+00 +1.1237e+00
263 +3.234391152e+01 +3.234391152e+01 -2.234608848e+01 -2.234608848e+01 +2.1031e+00 -1.4316e-01 +3.6535e+00 +3.5609e+00 -3.4116e+00 +2.7615e+00 -1.1403e+00 -3.7166e-01 +4.7924e+00 +4.9698e+00 +4.4242e+00 -5.7618e-01 +4.3564e-01 +3.0697e+00 +4.1069e+00 -2.7623e+00 -2.0164e+00 -7.8527e-01 -3.0210e+00 +1.9247e+00
331 +3.116293096e+01 +3.116293096e+01 -2.352706904e+01 -2.352706904e+01 -4.4864e+00 +2.8994e+00 +3.5998e+00 -2.0581e+00 +3.0930e-01 -3.3216e-01 +1.8833e+00 +1.9267e+00 +3.8359e+00 -3.6461e+00 +4.0470e+00 -4.5268e+00 -2.2840e+00 -4.1594e+00 +2.2047e+00 -6.8353e-01 -1.2991e+00 -2.3827e+00 -1.8547e+00 -4.3717e+00
1232 +3.036743428e+01 +3.036743428e+01 -2.432256572e+01 -2.432256572e+01 +2.0011e+00 +6.6632e-01 -2.2714e+00 -3.1290e-02 +4.1654e+00 +4.0552e+00 +3.8632e+00 -1.2828e+00 -2.8867e+00 +3.7300e+00 -3.7291e+00 +8.3744e-01 +1.7396e+00 +5.5952e-01 +1.9444e+00 +1.4363e+00 -1.6475e+00 -1.2383e+00 +9.9447e-01 -1.2507e+00
1492 +2.199893604e+01 +2.199893604e+01 -3.269106396e+01 -3.269106396e+01 -2.7750e+00 -1.5206e+00 -1.4197e+00 -4.4790e+00 +1.6386e-01 -2.9227e+00 -2.6615e+00 +4.1698e+00 +4.1400e-01 +4.4347e+00 -4.8510e+00 +4.4095e+00 +3.4403e+00 +2.2660e+00 -1.5763e+00 -1.8520e+00 -3.7145e-01 +1.1447e+00 -1.5806e+00 +2.7729e+00
46437 +2.100661305e+01 +2.100661305e+01 -3.368338695e+01 -3.368338695e+01 +8.5499e-01 -3.5700e+00 +3.2287e+00 +2.5045e+00 +5.0095e-01 +1.7889e+00 -4.6188e+00 -2.9066e+00 +4.2584e+00 +3.1909e+00 +2.1798e+00 +3.4176e+00 -1.2961e+00 +2.3220e+00 +7.6645e-01 +3.2405e+00 -4.5222e+00 -2.2988e+00 +5.2676e-01 +4.8981e-01
57877 +1.949973602e+01 +1.949973602e+01 -3.519026398e+01 -3.519026398e+01 +4.8396e+00 +1.0386e+00 -1.3673e+00 +3.5358e+00 +4.1277e+00 -2.1418e+00 +8.1074e-01 +4.3311e+00 +2.6769e+00 +2.7092e+00 +5.4250e-02 -4.0309e+00 -1.1861e+00 -3.3935e+00 +1.7793e-01 +1.3882e+00 +3.5341e+00 +5.4067e-01 +4.3563e+00 +2.5018e+00
243969 +1.865927538e+01 +1.865927538e+01 -3.603072462e+01 -3.603072462e+01 +4.2320e+00 -1.5770e+00 -3.0775e+00 +4.2637e+00 -4.9030e+00 -1.1655e+00 +2.4548e+00 -2.5076e+00 -1.0290e+00 +4.1940e+00 +2.6039e+00 -1.8501e+00 -1.2128e+00 -4.8164e+00 -2.4226e-01 +4.1955e+00 +2.0421e+00 -4.2783e+00 -4.5152e-01 +1.3479e+00
265974 +1.372597227e+01 +1.372597227e+01 -4.096402773e+01 -4.096402773e+01 +1.1084e+00 +3.0716e+00 -2.9387e+00 -7.2311e-01 +3.6736e+00 +3.9010e+00 +3.9127e+00 -2.2368e+00 -1.7054e+00 +1.0510e+00 -1.9020e+00 +1.0638e+00 -2.7040e+00 +3.3280e+00 +4.6968e+00 +2.9952e+00 -3.1106e+00 +3.9886e+00 -3.6607e-01 +2.8962e+00
1905575 +9.706536909e+00 +9.706536909e+00 -4.498346309e+01 -4.498346309e+01 -4.6882e+00 +1.3291e+00 +3.9130e+00 +1.5901e+00 +2.1317e+00 +8.2432e-02 -3.3408e+00 +4.8383e+00 -5.5854e-02 -1.9348e+00 +1.4102e+00 -3.9492e+00 -1.7557e+00 +4.6955e+00 +1.8965e-02 -2.9152e+00 +1.8537e+00 -3.7714e+00 -3.8470e-01 -2.5429e+00
28648631 +8.777735478e+00 +8.777735478e+00 -4.591226452e+01 -4.591226452e+01 -1.5342e-01 -4.4381e+00 -7.0738e-02 +1.4875e+00 -1.8664e+00 +4.2245e+00 -2.9190e+00 +1.1237e+00 -8.7659e-01 +3.4644e+00 +1.0985e+00 -4.6005e+00 -4.0809e+00 -2.7665e+00 +4.5006e+00 -4.6366e+00 -4.4797e+00 +2.0136e-01 -2.9791e+00 -5.1795e-01
108082004 +7.538019391e+00 +7.538019391e+00 -4.715198061e+01 -4.715198061e+01 +3.5780e+00 +3.7470e+00 +1.9991e+00 +3.0630e+00 -1.9900e+00 -2.8006e+00 -2.1350e+00 +4.3593e+00 +7.1825e-01 -3.2018e+00 +1.0893e+00 -4.2375e+00 +4.9916e+00 +2.8316e+00 +1.1962e+00 -3.0760e+00 -5.1996e-01 +1.6854e+00 -3.9076e+00 -3.3853e+00
% function evaluation | noise-free fitness - Fopt (-1.796700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.921485097e+01 +5.921485097e+01 -1.204551490e+02 -1.204551490e+02 -3.4079e+00 +4.7310e+00 +4.1488e+00 -3.3401e+00 +3.9455e+00 -4.8721e+00 -2.2235e+00 +2.3711e+00 -3.6746e+00 -9.6204e-01 -4.6055e+00 -3.0730e+00 +4.8537e+00 +1.2304e+00 -2.1924e-01 +3.0068e+00 -2.4310e+00 -2.6058e+00 +3.2845e+00 -2.1946e+00
9 +5.164361212e+01 +5.164361212e+01 -1.280263879e+02 -1.280263879e+02 +8.9424e-01 +3.6467e+00 -5.4676e-01 -1.7983e+00 +8.2593e-01 +2.1434e+00 -2.4912e+00 -8.8578e-01 -3.0295e+00 +3.2601e+00 -2.4394e+00 -2.8293e+00 +4.8264e-01 +2.1174e+00 +1.2700e+00 +3.7813e+00 -1.5239e+00 -4.4184e+00 -3.8618e+00 -9.2159e-01
24 +4.109382948e+01 +4.109382948e+01 -1.385761705e+02 -1.385761705e+02 +1.4203e+00 +2.8865e+00 -3.9143e+00 +1.1111e+00 -1.2634e-01 +4.2307e-01 +7.9403e-01 +2.3361e+00 +9.4840e-01 +1.6140e+00 -2.1824e+00 +3.7920e+00 -4.5214e+00 -1.2004e+00 +1.1711e+00 +3.2765e+00 +3.8999e+00 -1.5793e+00 +3.4905e+00 +2.3255e+00
54 +3.898388508e+01 +3.898388508e+01 -1.406861149e+02 -1.406861149e+02 +1.2549e+00 +3.3110e+00 +3.3143e+00 -2.5400e+00 -4.4300e-01 +3.0555e+00 +1.8551e+00 +6.1187e-01 -4.9315e+00 +1.2968e+00 -3.4215e+00 -3.1066e-01 -4.4988e+00 -4.0028e+00 -2.2073e-01 +8.3852e-01 -2.1750e+00 +4.4951e+00 -1.6631e+00 +3.3921e+00
136 +3.751673545e+01 +3.751673545e+01 -1.421532646e+02 -1.421532646e+02 +3.2309e+00 -4.8616e+00 -4.1084e+00 +3.4195e+00 -8.8152e-02 -4.0515e+00 +5.0661e-01 -3.3519e+00 +1.9819e+00 +1.0738e+00 -1.4851e+00 +3.1949e+00 -1.1633e+00 -9.3230e-01 +2.1501e+00 +2.9846e-01 +1.2823e+00 -2.2739e+00 -2.9532e+00 -1.5292e+00
235 +3.705183826e+01 +3.705183826e+01 -1.426181617e+02 -1.426181617e+02 -1.7444e+00 +3.1211e+00 +3.3809e+00 +1.9295e+00 +1.1520e-01 -3.0114e+00 +8.2758e-01 -3.7989e+00 -3.1759e+00 -3.5475e+00 -3.9863e+00 +1.5637e-01 -4.2378e+00 +2.8552e+00 +3.9295e+00 +3.9273e+00 -4.5771e+00 -3.6926e+00 +3.4442e+00 -3.3997e+00
432 +3.387274417e+01 +3.387274417e+01 -1.457972558e+02 -1.457972558e+02 -1.7237e+00 -2.5782e-01 +3.5059e+00 -1.8826e+00 -3.0443e+00 -5.8253e-01 -1.9964e+00 -1.7560e+00 +3.5214e+00 +4.4506e+00 -2.5131e+00 -4.8962e+00 -7.4689e-01 -3.0420e+00 +3.5503e+00 +2.7712e+00 -2.8604e+00 +1.2348e-01 -2.8325e+00 -3.6710e+00
825 +2.919683688e+01 +2.919683688e+01 -1.504731631e+02 -1.504731631e+02 +8.4427e-01 +1.0384e+00 +1.4077e+00 +4.7648e+00 +1.9163e+00 +2.3743e+00 -1.1204e-01 -9.2731e-01 -3.7049e-01 +5.8045e-01 +1.2852e+00 -1.6927e+00 +4.6150e+00 +2.2321e+00 -3.2529e+00 -3.7691e+00 +1.4511e+00 +1.8933e-01 +2.6434e+00 +1.4726e+00
2796 +2.788403015e+01 +2.788403015e+01 -1.517859698e+02 -1.517859698e+02 -2.9787e+00 +1.1490e+00 +4.5202e+00 -1.1635e-01 -2.9063e+00 +1.3521e+00 -3.3311e+00 -4.7392e+00 +1.0599e+00 -2.1966e+00 +2.2556e+00 -1.7132e+00 -4.0391e+00 +2.7591e+00 +2.9164e+00 +1.5950e+00 +3.0058e-01 +4.0178e+00 +2.8079e+00 +3.2460e-01
3652 +2.663690158e+01 +2.663690158e+01 -1.530330984e+02 -1.530330984e+02 +3.5537e+00 +1.3999e+00 -2.8967e+00 -4.5889e-01 +4.9842e+00 -1.9516e+00 +3.9161e+00 +1.2925e+00 -1.3291e-01 +1.9777e+00 +4.1063e+00 -2.3328e+00 +1.4218e+00 -1.9039e+00 -2.7114e+00 +7.8496e-02 -4.2548e+00 +3.5098e+00 -4.2623e+00 +2.9470e+00
8716 +2.379234056e+01 +2.379234056e+01 -1.558776594e+02 -1.558776594e+02 -7.5381e-01 -4.8869e+00 -2.9802e+00 +5.0632e-01 +1.8122e+00 +3.2066e+00 -3.2229e+00 +2.9112e+00 +4.7945e+00 +3.5615e+00 +3.1267e+00 -1.6643e+00 +1.3571e+00 +1.9783e+00 +1.6232e+00 -3.0853e-01 +2.3689e+00 +1.4673e+00 -1.2687e-01 +7.1155e-02
10240 +2.327517911e+01 +2.327517911e+01 -1.563948209e+02 -1.563948209e+02 -3.4737e+00 -8.8566e-01 +2.0981e+00 +3.8279e-01 +2.0225e+00 +2.0680e+00 -2.3419e+00 -2.2928e+00 +5.5966e-01 +3.7184e+00 +1.1884e+00 -2.7071e+00 -2.2496e+00 +4.5633e+00 -2.0034e-01 +1.9138e+00 -9.1573e-01 +1.8195e+00 -1.8275e+00 +2.3265e+00
16019 +2.038317577e+01 +2.038317577e+01 -1.592868242e+02 -1.592868242e+02 -4.3616e+00 +1.7848e+00 +3.4602e+00 -2.7442e+00 +1.8382e+00 +9.5021e-01 +4.7546e+00 -6.6129e-01 -5.2248e-01 -3.8178e+00 -4.8212e+00 +2.0832e+00 -1.2241e+00 +4.4156e+00 +2.7011e+00 +3.6936e-01 +1.8895e+00 +4.7670e+00 -3.6258e+00 -4.8626e+00
30759 +1.952052695e+01 +1.952052695e+01 -1.601494730e+02 -1.601494730e+02 +1.4097e+00 -3.7236e+00 +4.5745e+00 +4.2339e-01 +6.4677e-01 -4.6705e+00 -3.4083e+00 +1.2719e+00 -4.2522e+00 +3.1263e+00 +4.4464e-01 -4.7595e+00 -2.3744e+00 +2.7165e+00 -3.8428e+00 +3.1690e+00 +4.8589e+00 -4.4124e+00 +2.0007e+00 +1.8958e+00
72985 +1.710431908e+01 +1.710431908e+01 -1.625656809e+02 -1.625656809e+02 -8.1841e-01 -1.7887e+00 -3.8123e+00 +8.3108e-01 +2.4539e+00 +3.8209e+00 +4.2319e+00 -2.8499e+00 +1.6985e+00 +3.3094e+00 -1.4509e+00 -4.1341e+00 +2.1108e+00 +2.2239e-01 -4.8726e+00 -9.2798e-01 -4.7140e+00 -3.2933e+00 +3.8998e+00 -4.8895e+00
280512 +1.692223228e+01 +1.692223228e+01 -1.627477677e+02 -1.627477677e+02 +4.4273e+00 +2.8088e+00 -3.2570e+00 -2.2021e-01 +3.3926e-01 -1.7524e+00 +5.9544e-02 -3.3449e+00 +3.2564e+00 +4.1111e+00 -4.1365e+00 -2.2440e+00 -1.8987e+00 -2.2572e+00 +2.4940e+00 -4.6374e+00 +3.9171e+00 +4.3706e+00 +3.9174e+00 -3.2197e+00
785831 +1.642887221e+01 +1.642887221e+01 -1.632411278e+02 -1.632411278e+02 +2.7067e+00 -1.5494e+00 -5.0850e-01 +7.9574e-01 +4.3485e+00 +4.3163e+00 +2.1728e+00 -4.3484e+00 -1.6522e+00 -1.5960e+00 +1.5092e+00 -4.1019e+00 +3.8534e+00 -4.3602e+00 -3.3734e+00 -2.4534e+00 +1.3726e+00 +1.4833e+00 +7.0884e-01 +5.8350e-01
1333620 +1.535286744e+01 +1.535286744e+01 -1.643171326e+02 -1.643171326e+02 +1.5701e+00 -3.5143e+00 -1.6111e-01 +1.3990e-01 -3.9812e+00 -4.9916e+00 +4.9122e+00 -3.3840e-01 -3.8223e+00 -1.5768e+00 +4.0423e+00 -6.5650e-04 +3.3925e+00 +1.8694e+00 +3.0301e+00 -4.9676e+00 -1.6686e+00 -2.7000e+00 -9.8282e-01 -4.1159e+00
1931350 +1.512846843e+01 +1.512846843e+01 -1.645415316e+02 -1.645415316e+02 -5.7953e-01 -2.4610e+00 +4.7744e+00 +2.5839e+00 +2.2783e+00 +3.9605e-01 -2.9327e-01 +1.2020e+00 -5.2429e-01 -3.3701e-02 -3.1811e-01 -1.7933e+00 +4.2404e+00 -4.0878e+00 -4.8874e+00 -4.0585e-01 -2.7962e+00 -5.6422e-02 +1.3972e+00 -5.5874e-01
2290744 +1.476650960e+01 +1.476650960e+01 -1.649034904e+02 -1.649034904e+02 -3.6831e+00 +3.3333e+00 -4.0487e+00 +1.2008e+00 -2.8459e+00 +2.8810e+00 -1.6370e+00 +4.5400e+00 +1.3043e+00 +3.5362e+00 +1.7974e+00 +4.0333e+00 -2.9219e-01 +2.9420e+00 -6.7876e-01 +1.2918e+00 -8.2940e-01 -6.3714e-01 +3.0988e+00 -7.7199e-01
2508348 +1.413625765e+01 +1.413625765e+01 -1.655337424e+02 -1.655337424e+02 +4.4389e+00 -2.1957e+00 -4.6025e+00 +2.3620e-01 -2.7151e+00 -2.3019e+00 -3.6313e+00 +2.6954e+00 -9.1322e-02 -4.7760e+00 -2.7591e+00 +3.9845e+00 +7.1909e-01 +4.9936e+00 -4.4292e+00 -1.3044e+00 +1.5656e+00 +7.5177e-01 +2.1028e+00 -3.1865e-01
3546666 +1.405746227e+01 +1.405746227e+01 -1.656125377e+02 -1.656125377e+02 -2.7776e+00 +2.2730e+00 -3.1795e+00 -1.6808e+00 -2.4236e+00 -2.1416e+00 +7.9344e-01 -8.9962e-01 +1.4312e+00 -1.6676e+00 +2.3860e+00 +4.9411e+00 +4.9206e+00 -4.1721e+00 +3.6939e+00 +1.1088e+00 -5.4310e-01 +2.5758e-01 -1.3426e+00 -4.2218e+00
5106329 +1.230845945e+01 +1.230845945e+01 -1.673615405e+02 -1.673615405e+02 +3.0704e+00 +2.9466e+00 +3.7139e+00 -1.2145e+00 +4.6807e+00 +2.6801e-01 -2.5488e+00 +1.7050e+00 +3.1526e+00 -3.2837e+00 -1.9813e+00 +3.6849e+00 -4.8884e-01 -2.3225e+00 +7.2235e-01 -4.0127e+00 -1.6349e+00 +4.2781e+00 +4.7179e+00 -4.5514e+00
45196086 +9.863034255e+00 +9.863034255e+00 -1.698069657e+02 -1.698069657e+02 +4.5981e+00 -2.5542e+00 +2.0203e+00 +4.7990e+00 +3.2713e+00 -9.1965e-02 -4.0987e+00 +1.3284e+00 -1.9030e+00 -1.2526e+00 +4.8830e+00 +1.0351e+00 +4.0982e+00 +2.5437e+00 -2.1566e+00 -3.8656e+00 -2.7198e+00 -2.5965e+00 -4.9040e+00 +1.4863e+00
% function evaluation | noise-free fitness - Fopt (-8.410000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.609141832e+01 +6.609141832e+01 -1.800858168e+01 -1.800858168e+01 -1.3842e+00 +9.1189e-01 +1.3235e+00 -4.9591e+00 -4.4360e+00 -4.2437e-01 +4.8329e+00 +4.9708e+00 -9.9519e-01 -7.3588e-01 +2.2529e+00 -2.9562e+00 +4.0791e+00 +4.4101e+00 +2.7041e-01 +3.6023e+00 -4.4333e+00 +1.2418e+00 +3.9459e+00 -2.8043e+00
5 +6.385539403e+01 +6.385539403e+01 -2.024460597e+01 -2.024460597e+01 -2.4034e-01 -6.2270e-01 -2.4726e+00 +1.1751e-01 +4.8674e+00 +1.3373e+00 -9.2912e-01 -3.3003e+00 +1.2836e+00 -1.1184e+00 -2.0990e+00 -4.6701e+00 -1.6154e+00 +4.8286e-01 +4.1994e+00 +3.8167e+00 -2.2963e+00 -2.3551e+00 -6.9687e-01 -2.6118e+00
10 +5.830488945e+01 +5.830488945e+01 -2.579511055e+01 -2.579511055e+01 +3.5707e+00 -3.0227e+00 +2.4061e+00 +4.7902e+00 +1.5841e+00 -4.1119e+00 +1.0322e+00 +1.3648e+00 +1.2396e+00 +1.0788e+00 -3.5205e+00 -4.6636e-01 +1.9288e+00 +1.0450e+00 +7.5881e-01 -2.1074e+00 +3.5711e+00 +4.5656e+00 +3.2058e+00 +5.6946e-01
29 +5.627249600e+01 +5.627249600e+01 -2.782750400e+01 -2.782750400e+01 +3.6255e+00 -2.0304e+00 -1.4903e+00 +1.3511e+00 -4.8860e+00 +3.6937e+00 +1.1184e+00 +4.3344e+00 -3.1029e+00 +4.4312e+00 -1.5771e+00 +4.9136e+00 -4.5590e+00 -4.9018e-01 -1.4270e+00 -2.4706e+00 -2.7775e+00 -1.6174e+00 +1.1054e-01 -1.1818e+00
81 +3.804663672e+01 +3.804663672e+01 -4.605336328e+01 -4.605336328e+01 +3.7248e+00 +1.5234e+00 +4.4261e+00 +2.0518e+00 +2.7949e+00 -3.9261e+00 -9.0084e-01 -3.8626e+00 +1.7314e+00 +7.7951e-01 -4.1092e+00 +2.8882e+00 -4.2823e+00 -4.6226e+00 -1.1501e+00 +4.8209e-01 -2.1054e+00 +2.0865e+00 -2.8825e+00 +2.4483e+00
442 +3.684900079e+01 +3.684900079e+01 -4.725099921e+01 -4.725099921e+01 +1.4008e+00 -1.9828e+00 -1.1080e+00 -3.7971e+00 +2.3658e+00 +1.1431e+00 -4.3860e-01 -7.1416e-01 -2.7487e+00 -1.8268e+00 -4.7854e+00 +1.7731e+00 -2.8500e+00 +3.5745e+00 -4.4293e+00 +3.9061e-02 +2.3244e+00 +4.2073e+00 -3.5616e+00 -2.2082e+00
830 +3.491697605e+01 +3.491697605e+01 -4.918302395e+01 -4.918302395e+01 -3.9103e+00 -7.7314e-01 -2.5889e+00 -2.4426e-01 +2.9557e+00 +2.4484e+00 +3.1289e+00 -2.9993e+00 -3.5972e-01 -1.2896e+00 +2.4353e+00 -2.0191e+00 +1.9374e+00 +3.8058e+00 -9.4748e-01 +4.5350e+00 +1.1665e+00 +4.7748e+00 +4.4065e+00 -3.1724e+00
1065 +2.647843867e+01 +2.647843867e+01 -5.762156133e+01 -5.762156133e+01 -4.1447e+00 -3.7340e+00 -4.4757e+00 -2.0382e+00 -4.3957e+00 +3.0908e+00 +1.6789e+00 -2.7323e+00 -2.0224e-01 +3.2446e+00 -5.2577e-01 +1.3935e+00 -4.7814e+00 +1.2963e+00 +3.7736e+00 -2.1938e+00 +4.9260e+00 -2.1366e+00 +3.0262e+00 -3.0487e-01
1104 +2.185562374e+01 +2.185562374e+01 -6.224437626e+01 -6.224437626e+01 -3.5380e-02 -3.7779e+00 -5.2937e-01 -4.5626e+00 -1.8837e+00 +4.1664e-01 +3.0931e+00 +5.5698e-01 -4.8264e+00 +2.1481e+00 -2.2538e-02 +2.0567e+00 -1.1495e+00 +6.3952e-01 -4.7062e+00 -1.6770e+00 -3.1292e+00 +2.8922e+00 -4.5341e+00 +4.1943e-01
2680 +2.037220643e+01 +2.037220643e+01 -6.372779357e+01 -6.372779357e+01 -3.3445e+00 -2.5124e+00 +3.6263e+00 -3.9606e+00 -6.2889e-01 -4.1282e+00 +3.8485e+00 -4.4642e-01 +2.6580e+00 +2.8285e+00 +4.5348e+00 +3.7629e+00 -2.8217e+00 +2.5237e+00 +1.5078e+00 -4.2118e+00 +3.7453e+00 -2.6686e+00 +4.4055e+00 -6.5145e-01
101152 +1.810034077e+01 +1.810034077e+01 -6.599965923e+01 -6.599965923e+01 +2.4690e+00 +6.1494e-01 +8.4606e-01 -3.3641e+00 +1.2488e+00 +3.5662e-01 +2.8108e+00 +3.6958e+00 +1.7709e+00 +5.8532e-01 -3.0242e+00 +9.3109e-01 -4.4539e+00 +5.7519e-01 +4.4700e+00 -4.9683e+00 +4.9712e+00 -4.4148e+00 -4.4178e+00 -3.6352e+00
104621 +1.722765211e+01 +1.722765211e+01 -6.687234789e+01 -6.687234789e+01 +3.6473e+00 +4.0053e+00 -3.9574e+00 +2.4442e+00 +3.8473e+00 -1.1493e+00 -4.5520e+00 -1.8283e+00 +2.2353e+00 -2.5591e+00 -1.0104e+00 +4.4328e+00 -2.5345e+00 +2.6764e+00 +7.4195e-01 +4.3161e+00 +2.6570e+00 -4.8639e+00 +4.7770e+00 +1.9051e+00
455491 +1.367470987e+01 +1.367470987e+01 -7.042529013e+01 -7.042529013e+01 +5.2875e-01 -4.3897e+00 -1.2831e+00 -2.1605e+00 -3.8045e+00 +4.7293e+00 -2.3190e+00 +6.4317e-01 +4.9689e+00 -3.3669e+00 +1.9268e+00 +1.0437e+00 -2.7557e+00 +4.8749e+00 -3.0543e+00 +4.6309e+00 -1.5410e+00 +4.6055e+00 +1.5999e+00 -7.4297e-01
883380 +1.290677365e+01 +1.290677365e+01 -7.119322635e+01 -7.119322635e+01 +1.4801e+00 -8.8763e-02 -3.0124e+00 +1.7719e+00 -1.6272e+00 -4.3238e+00 -3.7393e+00 +2.9692e-01 -3.5969e+00 -3.5957e+00 +3.8417e+00 +4.4137e-01 -1.8554e+00 -1.6128e+00 -4.5186e+00 -3.3524e-01 -4.0698e+00 +2.5388e+00 -2.9834e+00 +6.3777e-01
1186255 +1.268472210e+01 +1.268472210e+01 -7.141527790e+01 -7.141527790e+01 +2.3621e+00 -3.4744e-02 -4.1398e+00 -4.5085e+00 -4.6148e+00 +1.1473e-01 -1.7418e+00 +1.5419e+00 +1.1039e+00 +4.7796e+00 -1.8356e+00 +4.4920e+00 +4.1033e-01 +4.8609e+00 -4.2626e+00 -1.6120e+00 -2.1022e+00 +1.7948e+00 -3.7111e+00 -4.6259e+00
4469662 +1.244353325e+01 +1.244353325e+01 -7.165646675e+01 -7.165646675e+01 +1.2762e-01 -4.8929e+00 -2.1951e+00 +2.0862e+00 +1.3793e+00 +4.9970e+00 +4.2610e+00 +5.2664e-01 +3.2181e+00 -4.0318e+00 -1.2207e+00 +2.9209e+00 +3.1378e+00 -4.0770e+00 +1.5903e+00 +4.8846e+00 +4.6639e+00 -1.3145e+00 -3.3634e+00 +3.0027e+00
30161945 +1.197515879e+01 +1.197515879e+01 -7.212484121e+01 -7.212484121e+01 -2.0043e+00 +1.2909e+00 +5.0623e-01 +4.2300e+00 +1.8540e+00 -2.9382e+00 +4.3023e+00 +3.5317e+00 -5.1282e-01 -2.2304e+00 -2.3917e+00 -1.3883e+00 +3.1137e+00 +4.8334e+00 +4.6728e+00 +3.1102e+00 +9.0768e-01 -3.8452e+00 -3.0108e+00 -2.2915e-01
50733053 +1.136836959e+01 +1.136836959e+01 -7.273163041e+01 -7.273163041e+01 -4.5642e+00 -1.5223e+00 -2.6274e+00 +3.3905e+00 -3.1485e+00 +1.7233e+00 -4.6140e+00 +1.6265e-01 +3.6057e-01 -2.3301e+00 +2.6217e-01 +4.6042e+00 -3.6785e+00 -7.3909e-01 -6.9471e-01 -2.5975e+00 -1.7552e+00 -2.8603e+00 +3.4919e+00 +2.2166e+00
