% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5186 +2.691390126e+00 +2.691390126e+00 -9.973086099e+02 -9.973086099e+02 +4.3661e+00 -3.3039e+00 -2.7369e+00 -2.4829e+00 +3.4835e+00 +3.7722e+00 +3.3819e+00 -2.2669e+00 -8.6399e-01 -2.5557e+00 +4.2504e+00 -4.3120e+00 +4.6253e+00 -4.8399e+00 -5.2578e-01 -3.1177e+00 -4.3519e+00 -4.0648e+00 +1.5615e+00 +2.2639e+00
34032 +2.411555846e+00 +2.411555846e+00 -9.975884442e+02 -9.975884442e+02 +3.3439e+00 -6.9212e-01 +1.5332e+00 -3.6423e+00 -2.5031e+00 +1.4288e+00 +4.2348e+00 -3.9933e+00 -2.6572e+00 +1.6775e+00 +1.7717e+00 -2.9540e+00 +3.5687e+00 +1.7044e+00 +2.7400e-02 +4.6901e+00 +2.8854e+00 -2.5742e+00 +4.3331e+00 +4.5417e-02
80589 +2.012729101e+00 +2.012729101e+00 -9.979872709e+02 -9.979872709e+02 +2.3443e+00 +3.0535e+00 -1.8098e+00 -8.8346e-01 +2.8274e+00 +3.5305e-01 -4.7295e+00 -3.0886e+00 -2.8596e+00 +1.8927e+00 -1.2852e-01 -3.1119e+00 +2.6670e+00 -1.7473e+00 -1.1317e+00 +4.4189e-01 +9.1124e-01 -3.7032e-01 -5.9064e-01 -8.0667e-01
503375 +1.852649826e+00 +1.852649826e+00 -9.981473502e+02 -9.981473502e+02 -1.1863e+00 -3.9637e+00 +1.9090e+00 -1.9030e+00 +3.5189e+00 -3.0908e+00 -1.9765e+00 -3.7506e+00 -1.8610e+00 -3.7732e+00 +3.9861e+00 -1.4357e+00 -4.5537e+00 +3.7572e+00 -4.4137e+00 -1.4630e+00 +2.3179e+00 +6.2754e-03 +4.6146e+00 -3.2856e+00
536285 +1.781549895e+00 +1.781549895e+00 -9.982184501e+02 -9.982184501e+02 -1.6448e-01 +3.8988e+00 -7.3233e-01 -7.7037e-01 +2.2596e+00 -1.9387e+00 +1.0192e+00 -2.3537e-02 -2.8131e+00 -4.7644e+00 -3.3289e+00 +3.5890e+00 -9.1773e-01 +3.0752e+00 +3.1036e-01 -4.2579e+00 -3.2676e+00 +1.6754e+00 -2.4095e+00 +3.0017e+00
1388197 +1.651562156e+00 +1.651562156e+00 -9.983484378e+02 -9.983484378e+02 -2.0348e+00 +2.6359e+00 +8.8103e-01 -3.8711e+00 -1.5211e-01 +4.4342e+00 -8.0616e-01 +1.5278e+00 -2.0933e+00 -2.5829e-01 +2.6403e+00 +2.1413e+00 -3.0109e+00 +2.5730e+00 -2.4690e-01 +1.2939e+00 -4.5225e+00 +4.7269e+00 -4.2617e+00 -1.6197e+00
1704570 +1.516925720e+00 +1.516925720e+00 -9.984830743e+02 -9.984830743e+02 -1.3245e-01 +1.5268e+00 +3.1626e+00 -4.8059e+00 +3.5661e+00 -9.6375e-01 +3.9656e+00 -2.3967e+00 +3.6439e+00 +3.3038e+00 +4.6456e-01 -1.9743e+00 +1.0449e+00 +1.5371e+00 -9.0118e-02 -4.3050e+00 +2.4003e-01 -4.8003e+00 +3.2556e+00 +2.1375e+00
2300630 +1.485904052e+00 +1.485904052e+00 -9.985140959e+02 -9.985140959e+02 -3.5725e+00 -1.9728e+00 -6.7738e-01 -2.1515e+00 +1.9859e+00 -4.9410e-01 -1.1309e-01 -2.9174e+00 -8.4822e-01 +3.6510e+00 -2.6935e+00 +4.1788e+00 -4.8717e+00 +4.9392e+00 +1.1670e-01 -1.8689e+00 -1.2644e+00 +1.2514e+00 +4.1870e+00 -3.5979e+00
15520375 +1.372257887e+00 +1.372257887e+00 -9.986277421e+02 -9.986277421e+02 +4.5980e+00 +4.1881e+00 +2.8667e+00 -4.8390e+00 -9.8624e-01 -3.6997e+00 -2.8917e+00 -3.5846e+00 -3.4215e+00 +2.0113e-02 -4.7896e+00 -2.7264e+00 +3.5600e+00 +4.3117e+00 +3.9997e+00 -3.6026e+00 +4.2438e+00 +1.2786e+00 +4.9473e+00 -4.0222e+00
16653816 +1.321603817e+00 +1.321603817e+00 -9.986783962e+02 -9.986783962e+02 +5.7455e-01 -2.7585e+00 +1.4475e+00 +2.6230e+00 -3.6250e+00 +1.0141e+00 -3.2025e+00 -3.8330e+00 +3.6953e-02 -2.3870e+00 +4.1567e+00 -3.0959e+00 -1.0224e+00 -2.1143e+00 +1.0383e+00 -2.6474e+00 +1.9668e+00 +2.6654e+00 -9.8639e-01 +9.3929e-01
17798885 +1.297016550e+00 +1.297016550e+00 -9.987029834e+02 -9.987029834e+02 +2.8991e+00 -4.1505e+00 -4.2513e+00 +4.4467e+00 +5.2246e-01 +2.3373e+00 +1.3111e+00 +1.5588e+00 +3.2806e+00 -2.0602e+00 -3.5100e+00 -8.9533e-01 -3.6671e+00 +1.6860e+00 -8.1427e-01 -4.0302e+00 +8.3449e-01 +2.7963e+00 -1.4642e+00 -1.5718e+00
20533704 +1.092089109e+00 +1.092089109e+00 -9.989079109e+02 -9.989079109e+02 +3.5086e+00 +2.1623e+00 -2.3958e+00 -3.7792e+00 +4.4955e+00 +2.8604e-01 -2.9508e+00 +2.0372e+00 -2.9846e-01 -2.7509e+00 +1.6003e+00 -3.3172e+00 -1.2651e+00 -4.4504e+00 -2.8708e+00 +3.1289e+00 +3.4598e+00 -4.5984e+00 +2.7927e+00 -4.0682e+00
62916861 +1.047720600e+00 +1.047720600e+00 -9.989522794e+02 -9.989522794e+02 -1.3458e+00 +1.8233e+00 -1.1471e+00 +4.0562e+00 +3.5555e+00 -2.1363e+00 +4.9700e+00 -3.6659e+00 -2.3740e+00 -3.0255e+00 +3.5392e+00 +3.9475e+00 +1.5711e+00 -1.2341e+00 -2.7165e+00 +4.0161e+00 -3.1945e-01 +1.7701e+00 -1.7699e+00 -2.2722e+00
65770860 +9.476755183e-01 +9.476755183e-01 -9.990523245e+02 -9.990523245e+02 +1.4811e-01 -6.9616e-01 +1.1057e+00 +1.7011e+00 +7.3004e-01 +4.9935e+00 -2.2089e+00 -3.9912e+00 -7.1684e-02 +2.5102e+00 +2.8204e+00 +3.4926e+00 -3.7891e-01 +3.2799e+00 +2.6663e+00 +4.4047e+00 -4.5855e+00 +3.0285e+00 +2.0949e+00 +3.2785e+00
136620963 +8.951095106e-01 +8.951095106e-01 -9.991048905e+02 -9.991048905e+02 +2.6547e+00 -4.7319e+00 +2.9552e-01 +3.1496e+00 +4.8828e+00 -1.6609e+00 +1.9421e-01 +3.7657e+00 +1.7235e+00 +1.9246e+00 -1.2180e-01 -4.6944e+00 -3.6354e+00 +2.7650e+00 -4.8542e+00 -4.2695e+00 -1.0605e+00 +2.2160e-01 +3.7908e+00 +1.6610e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.324536372e+01 +1.324536372e+01 -9.867546363e+02 -9.867546363e+02 +4.2102e+00 +4.6498e+00 -1.9625e+00 +4.1574e+00 +2.6569e+00 -1.6082e+00 -4.9565e-01 -3.5213e+00 +1.4218e+00 -3.7438e+00 -2.7740e+00 -3.4466e+00 -1.1489e+00 -4.6533e+00 +2.5218e+00 +2.9759e+00 -2.0558e+00 -2.2207e+00 +1.0644e+00 +1.8132e+00
5 +6.216363279e+00 +6.216363279e+00 -9.937836367e+02 -9.937836367e+02 -4.7027e+00 +1.8341e+00 -3.0104e+00 -2.0675e+00 +1.9063e+00 -5.3479e-02 -6.1946e-01 +6.9442e-01 -8.3499e-02 -1.3543e+00 -1.3341e-01 +5.7632e-01 +3.7665e+00 -2.4151e+00 +1.7227e+00 -3.9800e+00 -4.1657e+00 -2.2942e+00 +4.2317e+00 +3.6608e+00
23 +4.799076430e+00 +4.799076430e+00 -9.952009236e+02 -9.952009236e+02 +1.1464e+00 -1.2990e-02 -3.1240e-01 +1.7857e+00 +7.0845e-01 -2.2640e+00 -3.1729e+00 +4.5547e+00 -7.1046e-01 +8.4749e-01 +3.7924e+00 +3.7754e-03 -3.1580e+00 +2.2186e+00 -2.9604e+00 -3.8387e-01 -3.3323e+00 +4.5363e+00 -2.4202e+00 -3.3711e+00
899 +4.469907443e+00 +4.469907443e+00 -9.955300926e+02 -9.955300926e+02 -3.3570e+00 +3.6633e+00 +1.6242e+00 +4.7058e+00 -4.2467e+00 -4.9489e+00 -3.6044e+00 -4.4698e+00 -6.5268e-03 +4.3748e+00 -3.1823e-01 -4.0667e+00 +2.4681e+00 +3.4346e+00 +4.5822e+00 -8.2398e-01 -8.8166e-01 -3.3932e+00 -6.9672e-02 +2.5828e+00
1085 +4.185738160e+00 +4.185738160e+00 -9.958142618e+02 -9.958142618e+02 -3.9394e-01 -3.5230e-01 +1.3367e-02 -4.0424e+00 +4.6455e+00 +4.1525e+00 +7.8248e-01 +7.7387e-02 -6.0431e-01 +1.0392e+00 +1.4917e+00 -9.6998e-01 -8.6191e-01 -2.7241e+00 -4.2258e+00 +9.6187e-01 -3.0634e+00 -4.3737e+00 +1.0050e+00 -4.1168e+00
1476 +3.561632380e+00 +3.561632380e+00 -9.964383676e+02 -9.964383676e+02 +4.9856e+00 -3.4917e+00 -3.4925e+00 +4.0496e+00 +2.9401e+00 -4.7759e+00 -3.0263e+00 -5.6383e-01 +2.1432e+00 -4.1858e+00 -3.3021e+00 +1.5244e+00 -1.6564e+00 +8.8411e-01 -1.1709e+00 -2.5055e+00 -4.7566e+00 +8.9271e-01 -4.5529e+00 -3.3038e+00
1886 +3.349132387e+00 +3.349132387e+00 -9.966508676e+02 -9.966508676e+02 +2.2245e+00 +1.7874e+00 -2.2862e+00 +8.4194e-01 +1.4208e+00 -3.1858e+00 +3.2900e+00 -3.1958e-01 +4.9641e+00 -3.4569e+00 -4.2825e+00 -3.2704e+00 -3.5183e+00 +1.6609e+00 +3.2118e+00 +1.0961e+00 -3.8561e-01 -9.9642e-03 +1.1910e+00 -4.3839e+00
8606 +2.356126814e+00 +2.356126814e+00 -9.976438732e+02 -9.976438732e+02 +1.7914e+00 +2.5566e+00 -4.5821e+00 +3.4373e+00 -8.7672e-01 -4.3793e+00 +2.8409e+00 -1.2251e-01 -3.7690e+00 +3.1946e+00 +2.1250e+00 -3.0935e+00 -1.4763e+00 +3.8227e+00 -3.3116e+00 +3.6968e+00 +3.4892e+00 -2.3226e+00 -1.7625e+00 +4.8506e-01
67436 +1.914231182e+00 +1.914231182e+00 -9.980857688e+02 -9.980857688e+02 -4.5439e+00 -4.2889e+00 +1.0382e+00 -3.9741e+00 -4.0431e+00 +3.7991e+00 -4.5820e+00 +3.4298e-01 +3.5249e+00 -4.5795e+00 +2.4172e+00 +2.0859e+00 +1.5391e+00 +2.0706e+00 -8.7552e-01 -2.8128e+00 -3.3151e+00 -1.9657e+00 -4.9332e+00 +7.5168e-02
181392 +1.736466233e+00 +1.736466233e+00 -9.982635338e+02 -9.982635338e+02 -2.2359e+00 +9.0645e-01 +1.3345e+00 +3.2711e+00 -4.0990e+00 -1.6761e+00 +4.9411e+00 -1.4873e+00 -1.1096e+00 -3.4809e+00 +4.4487e+00 -1.1414e+00 -1.4605e+00 +2.3124e+00 +8.8826e-01 -3.4350e+00 -1.3397e+00 -3.0516e+00 +1.0235e+00 -2.4146e+00
454569 +1.656140965e+00 +1.656140965e+00 -9.983438590e+02 -9.983438590e+02 +2.2157e+00 -1.8129e+00 -1.9640e+00 -4.5866e+00 +2.4437e+00 -1.8489e-02 -2.1489e+00 -1.5871e-01 +4.0410e+00 -3.1813e-01 +1.3136e+00 -3.5256e+00 +7.9601e-01 +3.7938e+00 +3.7431e+00 -1.9602e+00 -2.6926e+00 -3.5900e+00 +4.8507e-01 -6.3635e-01
3020873 +1.610273510e+00 +1.610273510e+00 -9.983897265e+02 -9.983897265e+02 +3.8842e+00 +1.5539e+00 +4.3332e+00 +2.0768e+00 +4.9347e+00 +1.5701e+00 +2.2405e+00 -3.4933e+00 -4.5562e+00 +6.3089e-01 -7.8952e-01 -2.5958e+00 -3.6170e+00 +1.6345e+00 -3.6532e+00 +4.8505e+00 -3.3742e-01 +3.3902e+00 -1.6206e-01 -4.1532e+00
5422264 +1.326416039e+00 +1.326416039e+00 -9.986735840e+02 -9.986735840e+02 -3.3775e-01 -1.0873e+00 +2.4134e+00 +1.9642e+00 +4.5783e+00 +4.1365e+00 +4.8900e+00 +3.7124e-01 +3.9748e+00 +2.6256e+00 +1.3355e+00 -1.5001e-01 +1.9770e+00 +3.2303e+00 -4.4409e+00 -3.1720e+00 -2.3247e+00 -1.2940e+00 -2.6515e+00 +4.6955e+00
6277962 +1.040806453e+00 +1.040806453e+00 -9.989591935e+02 -9.989591935e+02 +2.5456e+00 -2.6558e+00 -4.8598e+00 +2.9657e+00 +4.9577e-01 +7.8224e-01 -2.5713e+00 +5.1437e-02 -4.7446e+00 -2.0912e+00 +4.9320e+00 +2.9958e-01 -2.4284e+00 +3.3115e+00 -3.1088e+00 +7.5850e-01 +1.5749e+00 -1.7739e+00 -5.5745e-01 -4.8948e+00
24617490 +9.587672388e-01 +9.587672388e-01 -9.990412328e+02 -9.990412328e+02 +2.1545e+00 -4.7854e+00 +4.5241e+00 +1.9665e+00 +3.2464e+00 -5.1104e-01 +3.7306e+00 +9.0701e-01 -1.3648e+00 -1.5088e+00 -4.4844e+00 -1.1951e+00 +1.6462e+00 -2.5704e+00 -3.7221e+00 -1.0640e+00 +1.6044e+00 -1.0042e-01 -2.9789e+00 -2.3683e+00
% function evaluation | noise-free fitness - Fopt (4.819000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.008573507e+01 +3.008573507e+01 +7.827573507e+01 +7.827573507e+01 -9.6592e-01 +7.5237e-03 +3.2504e+00 +2.9191e+00 +1.3781e+00 +2.2543e+00 -3.4501e+00 +4.6825e+00 +1.3629e-01 +2.0275e+00 -2.9699e+00 +1.0814e+00 -3.3639e+00 -9.6359e-01 -9.7397e-01 +4.8160e+00 -3.4985e+00 +2.9970e+00 +3.4963e+00 +3.1788e+00
2 +7.071579375e+00 +7.071579375e+00 +5.526157938e+01 +5.526157938e+01 +1.6585e-01 -1.7014e-01 -7.3220e-01 +5.3114e-01 +4.3755e-01 +2.2579e+00 +3.3605e+00 -4.1610e+00 -1.5526e+00 +4.7563e+00 -3.0153e+00 -3.3625e+00 -4.6725e-01 -2.2454e+00 -2.1093e+00 -3.3294e+00 -4.8022e-01 -3.3440e+00 +1.5507e+00 -6.2124e-01
32 +5.355308137e+00 +5.355308137e+00 +5.354530814e+01 +5.354530814e+01 +1.5599e+00 -2.3812e+00 +4.5593e+00 -4.5215e+00 -7.6202e-01 +1.9192e+00 +1.2899e+00 -5.6317e-01 -3.3484e-01 +1.7985e+00 -1.1351e+00 -4.1127e+00 -2.0458e+00 -1.3780e+00 +2.6463e+00 -1.7566e+00 +8.7062e-01 +3.3228e+00 -4.7593e+00 -1.6398e+00
233 +4.400818703e+00 +4.400818703e+00 +5.259081870e+01 +5.259081870e+01 -3.6967e+00 -2.9542e+00 -8.6101e-01 +1.3459e+00 +1.5270e-01 +4.1906e+00 -1.0207e-01 +2.7630e+00 -8.9440e-01 +1.3219e-01 +3.7933e+00 +3.3889e+00 +1.6855e-01 -4.9746e+00 -1.2367e+00 -4.7439e+00 +1.6124e+00 +3.9593e+00 +4.3608e+00 +2.9741e+00
336 +3.856441820e+00 +3.856441820e+00 +5.204644182e+01 +5.204644182e+01 -4.1067e+00 +3.1332e+00 +3.7901e+00 -1.1840e+00 +3.6254e+00 -9.5023e-01 +2.1317e+00 -1.8598e+00 -6.2197e-01 -5.5162e-01 -1.8618e+00 -1.6812e-01 +5.4492e-01 -2.6421e+00 -1.3442e+00 +6.7911e-01 -3.2622e+00 -4.7620e-01 -6.1499e-01 -4.6283e+00
2776 +3.657416915e+00 +3.657416915e+00 +5.184741691e+01 +5.184741691e+01 -2.2737e+00 -2.0095e+00 +1.9009e+00 +9.5233e-01 -4.7851e+00 +3.4530e+00 +4.2333e+00 +4.4502e-01 +4.9749e+00 +3.8255e+00 +2.0769e+00 -1.2334e+00 +3.2864e+00 -4.6145e+00 +4.0045e+00 -3.7579e+00 -3.1820e+00 +2.1138e+00 +5.7999e-01 -4.2158e+00
5335 +3.259936839e+00 +3.259936839e+00 +5.144993684e+01 +5.144993684e+01 -1.5607e+00 -2.8045e-01 +3.9698e+00 -1.6887e+00 +3.3143e+00 +1.7288e+00 -1.4515e+00 -8.0029e-01 +3.4830e+00 -3.0384e+00 +2.8655e+00 +4.6507e+00 -4.7045e+00 +4.8219e+00 -6.9570e-01 -3.9396e+00 +4.6655e-01 -1.1959e+00 +2.0138e+00 +3.3769e+00
5388 +3.196353685e+00 +3.196353685e+00 +5.138635368e+01 +5.138635368e+01 -1.3845e+00 -3.1443e+00 -3.8914e-01 -1.7626e+00 -4.7190e+00 +2.3537e+00 -2.0419e-01 -1.2629e+00 -4.6187e-01 +1.0123e+00 +4.3840e+00 +2.6625e+00 +2.5263e+00 -4.2322e+00 -3.0475e+00 -2.4676e+00 +3.8860e-01 +2.7363e+00 +2.5730e+00 +2.0623e+00
12340 +2.744087738e+00 +2.744087738e+00 +5.093408774e+01 +5.093408774e+01 -2.3756e+00 +3.8388e+00 -4.5011e+00 +2.0638e+00 +4.7907e-01 -4.3312e+00 -3.3086e-01 +2.9458e+00 -3.1380e+00 +3.4066e+00 -4.1317e+00 -2.9082e+00 +4.4351e+00 -5.3996e-01 -1.2881e+00 -4.3118e+00 -3.5738e+00 +1.1687e+00 +4.9359e+00 -2.7113e-01
41164 +2.512903306e+00 +2.512903306e+00 +5.070290331e+01 +5.070290331e+01 -3.1743e+00 +3.0642e+00 +2.3156e-01 -4.1173e+00 -2.1917e+00 +3.6731e+00 +4.1128e+00 -4.3788e+00 +3.1362e+00 +6.1781e-01 -3.0621e+00 +4.7673e+00 -4.4438e-01 +4.7134e+00 -1.4936e+00 -3.9561e+00 +1.1925e-01 +4.7485e-01 +4.2362e+00 -4.8971e+00
54696 +2.008003543e+00 +2.008003543e+00 +5.019800354e+01 +5.019800354e+01 -3.4000e-01 -4.1583e+00 -4.4412e+00 -6.3184e-01 -1.9059e-01 -1.5035e+00 -6.7209e-01 -4.0686e-01 +4.5142e+00 +1.5647e+00 -3.1489e+00 -5.2405e-01 -6.5072e-01 +1.7396e+00 +6.9837e-01 -4.2200e+00 +2.7078e+00 -3.1461e+00 +1.5518e+00 +4.6098e+00
288706 +1.674881821e+00 +1.674881821e+00 +4.986488182e+01 +4.986488182e+01 -4.8973e+00 -3.0113e-01 -2.8276e+00 +4.7221e+00 -3.9863e+00 +4.3942e+00 -4.0115e-01 -2.0366e+00 +3.8040e+00 -7.0697e-01 -1.3279e+00 -4.2303e+00 +2.7009e+00 -3.0916e+00 +3.0193e+00 -4.9275e-01 +3.1907e+00 -9.9915e-01 -2.6627e-01 +3.0931e+00
1639115 +1.489827501e+00 +1.489827501e+00 +4.967982750e+01 +4.967982750e+01 -1.2359e+00 -1.8667e+00 +2.2979e+00 +2.3017e+00 -3.6128e+00 +3.8494e-01 -4.9955e+00 +8.5263e-01 +4.8123e+00 +3.0209e+00 -3.9546e+00 +1.2904e+00 -1.7007e+00 +3.1977e+00 +1.9513e+00 +2.4997e+00 +1.0988e+00 +3.7079e+00 -2.7563e+00 -4.8429e+00
2565781 +1.349495867e+00 +1.349495867e+00 +4.953949587e+01 +4.953949587e+01 +4.2606e-02 +2.8861e+00 +2.5209e+00 +3.1496e+00 +4.8081e+00 +3.3751e+00 -1.4090e+00 -1.0950e+00 +1.1855e+00 +3.2207e+00 +1.6479e+00 +4.5924e+00 -4.0911e+00 +5.0178e-01 +4.4376e+00 +1.0498e+00 -4.3195e+00 -2.6414e+00 -7.6462e-01 -3.1096e+00
14321181 +1.306107471e+00 +1.306107471e+00 +4.949610747e+01 +4.949610747e+01 +3.4113e+00 +3.4099e+00 +4.7323e+00 -1.4592e+00 -2.6242e+00 -3.0074e+00 +2.2665e-01 +4.0309e+00 -1.9119e-01 -2.7913e+00 -3.6589e+00 -2.1940e+00 -4.0547e+00 -3.4612e+00 +5.0462e-01 +3.7061e+00 +2.8490e+00 -3.2634e+00 +1.1750e+00 +3.5499e+00
20755256 +1.233291963e+00 +1.233291963e+00 +4.942329196e+01 +4.942329196e+01 +3.4228e+00 +1.1016e+00 +2.5738e-01 -1.4475e+00 +1.9072e+00 -3.8829e+00 +3.8202e+00 +3.4518e+00 -3.2349e+00 -1.7981e+00 -4.3311e+00 -1.9585e+00 +4.2064e+00 -3.5881e+00 -1.8378e+00 +3.0069e-01 -4.2180e+00 +4.6898e+00 -2.4036e+00 +4.6487e+00
47652403 +1.084959521e+00 +1.084959521e+00 +4.927495952e+01 +4.927495952e+01 +3.5121e+00 +1.2082e+00 +2.9340e+00 +4.5090e+00 -4.1279e-01 -2.6383e+00 +2.0047e+00 +3.6561e+00 +3.0600e+00 -4.7680e+00 +2.2648e+00 +1.7710e+00 -2.9209e+00 +2.4293e+00 -1.7899e+00 +8.1007e-01 +4.1465e+00 -4.7170e+00 -8.4650e-01 +1.2172e+00
53149041 +1.062486223e+00 +1.062486223e+00 +4.925248622e+01 +4.925248622e+01 +2.3222e+00 -5.3509e-01 -3.4942e+00 -9.2352e-01 +3.7852e+00 +4.0996e+00 +4.4937e+00 -3.8010e+00 -2.5079e-01 -2.2249e+00 -2.4129e+00 -4.6787e+00 +3.7925e+00 -7.2633e-03 +3.0362e+00 +4.3041e+00 +2.0360e+00 +9.0295e-01 +4.2172e+00 +1.7280e+00
122330561 +9.490855289e-01 +9.490855289e-01 +4.913908553e+01 +4.913908553e+01 -2.1901e+00 +2.8375e+00 -3.8870e+00 -3.7811e+00 -9.6077e-01 -1.3788e+00 -4.1827e+00 +3.5190e+00 +4.1551e+00 +3.6474e+00 -4.0269e+00 +2.3421e+00 -3.9449e-01 -2.4909e+00 +1.3936e+00 -8.2008e-01 +7.6350e-01 +3.7760e-01 -4.3572e+00 -9.3145e-01
% function evaluation | noise-free fitness - Fopt (-1.071000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.272197913e+00 +9.272197913e+00 -1.437802087e+00 -1.437802087e+00 +2.2251e+00 -2.8848e+00 -4.0174e+00 -2.9325e+00 +2.5803e+00 +3.0887e+00 -4.9298e+00 +3.4119e+00 -3.3477e+00 -2.2112e+00 +2.5174e-01 +4.0564e+00 -1.6550e+00 -1.7077e+00 -3.7528e+00 +3.6695e+00 -3.2656e-01 -4.9103e+00 -4.7267e-01 +4.8665e+00
2 +7.911197019e+00 +7.911197019e+00 -2.798802981e+00 -2.798802981e+00 +4.2626e-01 +2.3562e+00 -4.2693e+00 +4.5462e+00 +3.9899e+00 -4.1286e+00 -3.6924e+00 +3.4149e+00 -4.6285e+00 -4.4782e+00 -1.7625e+00 -3.0379e+00 +3.4215e+00 +1.5416e-01 +2.5606e+00 +1.4962e+00 +3.7848e-01 +7.3809e-01 -2.6777e+00 -3.9153e+00
3 +7.635027098e+00 +7.635027098e+00 -3.074972902e+00 -3.074972902e+00 +2.8085e+00 -2.6115e+00 -1.1432e+00 -3.4064e+00 +3.4149e+00 +1.7908e+00 -4.9942e+00 +3.4953e+00 +1.0238e+00 -4.0021e-01 -3.4985e+00 +4.4987e+00 -2.5133e+00 -3.3177e+00 +3.1253e+00 +3.6817e+00 -2.0453e+00 +3.8102e+00 +3.4113e+00 -4.3301e+00
17 +5.959826627e+00 +5.959826627e+00 -4.750173373e+00 -4.750173373e+00 +3.3711e+00 +1.3443e+00 -3.7145e+00 +3.7380e+00 -4.8549e+00 +2.2075e+00 -4.4643e+00 +3.3782e+00 +1.6977e+00 +4.2313e-02 -4.7784e+00 +4.6673e+00 +1.8450e+00 +4.6438e+00 +4.4750e+00 -4.8765e+00 -3.7695e+00 -1.8945e+00 +1.9788e+00 -3.7057e+00
23 +5.706972784e+00 +5.706972784e+00 -5.003027216e+00 -5.003027216e+00 +3.2872e+00 +1.8926e+00 +2.4971e+00 +3.6150e+00 -4.1967e-01 +4.3746e+00 -2.1167e+00 -6.4838e-01 -2.1190e+00 +2.9727e+00 -3.7038e-01 +2.0207e+00 +2.9509e+00 -3.9944e+00 +9.5961e-01 -3.7684e+00 -9.7020e-01 -3.2029e+00 -3.8002e+00 -1.3822e+00
74 +3.963780505e+00 +3.963780505e+00 -6.746219495e+00 -6.746219495e+00 +4.5855e-01 +3.3816e+00 -1.3734e+00 +1.3024e+00 -1.7593e+00 -4.3287e+00 +2.3875e+00 +5.7697e-01 +1.5398e-01 -7.1128e-01 +4.2676e+00 -3.4357e+00 -1.0294e+00 +8.4875e-01 +2.7119e+00 +7.8362e-01 +1.5678e+00 +2.6522e+00 +4.4755e+00 -4.6307e+00
1110 +3.387538454e+00 +3.387538454e+00 -7.322461546e+00 -7.322461546e+00 +3.3333e+00 +3.5370e+00 +1.5812e+00 -4.0147e+00 -4.0101e+00 -4.6707e+00 +3.1478e+00 -4.2832e+00 +2.2549e+00 +3.6500e+00 -4.6068e+00 +3.9341e+00 -8.5318e-01 +4.8412e+00 +4.0175e+00 +4.6196e+00 -1.3939e+00 -3.6708e+00 +3.9709e-01 +1.8308e+00
1903 +3.116974550e+00 +3.116974550e+00 -7.593025450e+00 -7.593025450e+00 +8.6325e-01 -4.5850e+00 -2.5003e+00 +2.3145e+00 +1.0460e+00 +2.8476e+00 +6.9714e-01 +4.4681e+00 -4.8180e+00 -8.2272e-01 -4.5517e+00 -3.7359e+00 +4.4807e+00 -3.9939e+00 +4.8713e+00 -2.1433e+00 -1.7748e+00 -6.7128e-01 +2.0963e+00 +2.0668e+00
16796 +3.059077798e+00 +3.059077798e+00 -7.650922202e+00 -7.650922202e+00 -1.7425e-01 +9.6113e-01 -8.2664e-01 -7.5689e-01 +4.6954e+00 +3.5856e+00 +1.2559e+00 +2.9133e+00 -4.6333e+00 -1.5940e+00 +3.6930e+00 -5.6819e-01 +2.6364e+00 -3.3065e+00 -4.4699e+00 -8.7751e-01 -3.2779e+00 +2.1257e+00 -2.8713e+00 +2.3997e+00
20884 +2.894438373e+00 +2.894438373e+00 -7.815561627e+00 -7.815561627e+00 +4.0787e+00 -1.9331e+00 +4.1621e+00 -2.1242e+00 +4.7606e+00 -4.1893e+00 +2.8062e+00 -1.2391e+00 +5.7664e-01 +2.5454e+00 -4.8436e+00 -1.5422e+00 -1.7595e+00 -2.9346e-01 -3.1421e+00 -1.7457e+00 +1.2851e+00 +3.4281e+00 -3.5164e+00 +3.8311e+00
26025 +2.581622407e+00 +2.581622407e+00 -8.128377593e+00 -8.128377593e+00 -4.3638e+00 -2.5049e-01 +1.5570e-01 +1.3856e-01 +1.1559e+00 +2.0155e+00 +4.5655e+00 +1.5099e+00 +1.3334e+00 -7.6618e-01 +4.7644e+00 -2.3665e+00 -4.1655e+00 +3.1658e+00 -4.4381e+00 +1.5225e+00 +3.5430e+00 -8.2000e-01 +2.2343e+00 +7.0978e-01
36112 +2.480726490e+00 +2.480726490e+00 -8.229273510e+00 -8.229273510e+00 +4.7190e-01 +3.2390e+00 -4.8133e+00 -1.4034e+00 +7.1276e-02 +4.4812e+00 +3.8457e+00 -3.7664e+00 -7.0857e-01 -4.7393e+00 -1.7002e-01 +3.0025e+00 +4.5545e+00 +9.9123e-01 +4.4448e+00 +1.2172e+00 +1.9731e+00 +9.0682e-01 +1.5943e+00 -7.5081e-01
